Customer ID,origins,destinations
1,"40.717813,-73.26572","40.717813,-73.26572"
2,"40.717813,-73.26572","40.729096,-73.265498"
3,"40.717813,-73.26572","40.710915,-73.255459"
4,"40.717813,-73.26572","40.726239,-73.271211"
5,"40.717813,-73.26572","40.728523,-73.264099"
6,"40.717813,-73.26572","40.723044,-73.261396"
7,"40.717813,-73.26572","40.722121,-73.261863"
8,"40.717813,-73.26572","40.72976,-73.263308"
9,"40.717813,-73.26572","40.71269,-73.259093"
10,"40.717813,-73.26572","40.761438,-73.213124"
11,"40.717813,-73.26572","40.757599,-73.212008"
12,"40.717813,-73.26572","40.75917,-73.220675"
13,"40.717813,-73.26572","40.757722,-73.222719"
14,"40.717813,-73.26572","40.797541,-73.251704"
15,"40.717813,-73.26572","40.792865,-73.247154"
16,"40.717813,-73.26572","40.802537,-73.25931"
17,"40.717813,-73.26572","40.779191,-73.271201"
18,"40.717813,-73.26572","40.762499,-73.242091"
19,"40.717813,-73.26572","40.770902,-73.068619"
20,"40.717813,-73.26572","40.780397,-73.14201"
21,"40.717813,-73.26572","40.77048,-73.090446"
22,"40.717813,-73.26572","40.760223,-73.101673"
23,"40.717813,-73.26572","40.75149,-73.109407"
24,"40.717813,-73.26572","40.75956,-73.115518"
25,"40.717813,-73.26572","40.76801,-73.108536"
26,"40.717813,-73.26572","40.756649,-73.128869"
27,"40.717813,-73.26572","40.760255,-73.109651"
28,"40.717813,-73.26572","40.764478,-73.037521"
29,"40.717813,-73.26572","40.748152,-73.022929"
30,"40.717813,-73.26572","40.737672,-73.040034"
31,"40.717813,-73.26572","40.738368,-73.040662"
32,"40.717813,-73.26572","40.746215,-73.040969"
33,"40.717813,-73.26572","40.758066,-73.030955"
34,"40.717813,-73.26572","40.751992,-73.034939"
35,"40.717813,-73.26572","40.755896,-73.040668"
36,"40.717813,-73.26572","40.748152,-73.022929"
37,"40.717813,-73.26572","40.7308,-73.481184"
38,"40.717813,-73.26572","40.752649,-73.486563"
39,"40.717813,-73.26572","40.766091,-73.499887"
40,"40.717813,-73.26572","40.759234,-73.482446"
41,"40.717813,-73.26572","40.737944,-73.483159"
42,"40.717813,-73.26572","40.741314,-73.486012"
43,"40.717813,-73.26572","40.751973,-73.486628"
44,"40.717813,-73.26572","40.734832,-73.47807"
45,"40.717813,-73.26572","40.752536,-73.480586"
46,"40.717813,-73.26572","40.762978,-72.950075"
47,"40.717813,-73.26572","40.757944,-72.934189"
48,"40.717813,-73.26572","40.78258,-72.941764"
49,"40.717813,-73.26572","40.776474,-72.944977"
50,"40.717813,-73.26572","40.759037,-72.948293"
51,"40.717813,-73.26572","40.774638,-72.946096"
52,"40.717813,-73.26572","40.782895,-72.948645"
53,"40.717813,-73.26572","40.779748,-72.946334"
54,"40.717813,-73.26572","40.763906,-72.948829"
55,"40.717813,-73.26572","40.753805,-73.262773"
56,"40.729096,-73.265498","40.717813,-73.26572"
57,"40.729096,-73.265498","40.729096,-73.265498"
58,"40.729096,-73.265498","40.710915,-73.255459"
59,"40.729096,-73.265498","40.726239,-73.271211"
60,"40.729096,-73.265498","40.728523,-73.264099"
61,"40.729096,-73.265498","40.723044,-73.261396"
62,"40.729096,-73.265498","40.722121,-73.261863"
63,"40.729096,-73.265498","40.72976,-73.263308"
64,"40.729096,-73.265498","40.71269,-73.259093"
65,"40.729096,-73.265498","40.761438,-73.213124"
66,"40.729096,-73.265498","40.757599,-73.212008"
67,"40.729096,-73.265498","40.75917,-73.220675"
68,"40.729096,-73.265498","40.757722,-73.222719"
69,"40.729096,-73.265498","40.797541,-73.251704"
70,"40.729096,-73.265498","40.792865,-73.247154"
71,"40.729096,-73.265498","40.802537,-73.25931"
72,"40.729096,-73.265498","40.779191,-73.271201"
73,"40.729096,-73.265498","40.762499,-73.242091"
74,"40.729096,-73.265498","40.770902,-73.068619"
75,"40.729096,-73.265498","40.780397,-73.14201"
76,"40.729096,-73.265498","40.77048,-73.090446"
77,"40.729096,-73.265498","40.760223,-73.101673"
78,"40.729096,-73.265498","40.75149,-73.109407"
79,"40.729096,-73.265498","40.75956,-73.115518"
80,"40.729096,-73.265498","40.76801,-73.108536"
81,"40.729096,-73.265498","40.756649,-73.128869"
82,"40.729096,-73.265498","40.760255,-73.109651"
83,"40.729096,-73.265498","40.764478,-73.037521"
84,"40.729096,-73.265498","40.748152,-73.022929"
85,"40.729096,-73.265498","40.737672,-73.040034"
86,"40.729096,-73.265498","40.738368,-73.040662"
87,"40.729096,-73.265498","40.746215,-73.040969"
88,"40.729096,-73.265498","40.758066,-73.030955"
89,"40.729096,-73.265498","40.751992,-73.034939"
90,"40.729096,-73.265498","40.755896,-73.040668"
91,"40.729096,-73.265498","40.748152,-73.022929"
92,"40.729096,-73.265498","40.7308,-73.481184"
93,"40.729096,-73.265498","40.752649,-73.486563"
94,"40.729096,-73.265498","40.766091,-73.499887"
95,"40.729096,-73.265498","40.759234,-73.482446"
96,"40.729096,-73.265498","40.737944,-73.483159"
97,"40.729096,-73.265498","40.741314,-73.486012"
98,"40.729096,-73.265498","40.751973,-73.486628"
99,"40.729096,-73.265498","40.734832,-73.47807"
100,"40.729096,-73.265498","40.752536,-73.480586"
101,"40.729096,-73.265498","40.762978,-72.950075"
102,"40.729096,-73.265498","40.757944,-72.934189"
103,"40.729096,-73.265498","40.78258,-72.941764"
104,"40.729096,-73.265498","40.776474,-72.944977"
105,"40.729096,-73.265498","40.759037,-72.948293"
106,"40.729096,-73.265498","40.774638,-72.946096"
107,"40.729096,-73.265498","40.782895,-72.948645"
108,"40.729096,-73.265498","40.779748,-72.946334"
109,"40.729096,-73.265498","40.763906,-72.948829"
110,"40.729096,-73.265498","40.753805,-73.262773"
111,"40.710915,-73.255459","40.717813,-73.26572"
112,"40.710915,-73.255459","40.729096,-73.265498"
113,"40.710915,-73.255459","40.710915,-73.255459"
114,"40.710915,-73.255459","40.726239,-73.271211"
115,"40.710915,-73.255459","40.728523,-73.264099"
116,"40.710915,-73.255459","40.723044,-73.261396"
117,"40.710915,-73.255459","40.722121,-73.261863"
118,"40.710915,-73.255459","40.72976,-73.263308"
119,"40.710915,-73.255459","40.71269,-73.259093"
120,"40.710915,-73.255459","40.761438,-73.213124"
121,"40.710915,-73.255459","40.757599,-73.212008"
122,"40.710915,-73.255459","40.75917,-73.220675"
123,"40.710915,-73.255459","40.757722,-73.222719"
124,"40.710915,-73.255459","40.797541,-73.251704"
125,"40.710915,-73.255459","40.792865,-73.247154"
126,"40.710915,-73.255459","40.802537,-73.25931"
127,"40.710915,-73.255459","40.779191,-73.271201"
128,"40.710915,-73.255459","40.762499,-73.242091"
129,"40.710915,-73.255459","40.770902,-73.068619"
130,"40.710915,-73.255459","40.780397,-73.14201"
131,"40.710915,-73.255459","40.77048,-73.090446"
132,"40.710915,-73.255459","40.760223,-73.101673"
133,"40.710915,-73.255459","40.75149,-73.109407"
134,"40.710915,-73.255459","40.75956,-73.115518"
135,"40.710915,-73.255459","40.76801,-73.108536"
136,"40.710915,-73.255459","40.756649,-73.128869"
137,"40.710915,-73.255459","40.760255,-73.109651"
138,"40.710915,-73.255459","40.764478,-73.037521"
139,"40.710915,-73.255459","40.748152,-73.022929"
140,"40.710915,-73.255459","40.737672,-73.040034"
141,"40.710915,-73.255459","40.738368,-73.040662"
142,"40.710915,-73.255459","40.746215,-73.040969"
143,"40.710915,-73.255459","40.758066,-73.030955"
144,"40.710915,-73.255459","40.751992,-73.034939"
145,"40.710915,-73.255459","40.755896,-73.040668"
146,"40.710915,-73.255459","40.748152,-73.022929"
147,"40.710915,-73.255459","40.7308,-73.481184"
148,"40.710915,-73.255459","40.752649,-73.486563"
149,"40.710915,-73.255459","40.766091,-73.499887"
150,"40.710915,-73.255459","40.759234,-73.482446"
151,"40.710915,-73.255459","40.737944,-73.483159"
152,"40.710915,-73.255459","40.741314,-73.486012"
153,"40.710915,-73.255459","40.751973,-73.486628"
154,"40.710915,-73.255459","40.734832,-73.47807"
155,"40.710915,-73.255459","40.752536,-73.480586"
156,"40.710915,-73.255459","40.762978,-72.950075"
157,"40.710915,-73.255459","40.757944,-72.934189"
158,"40.710915,-73.255459","40.78258,-72.941764"
159,"40.710915,-73.255459","40.776474,-72.944977"
160,"40.710915,-73.255459","40.759037,-72.948293"
161,"40.710915,-73.255459","40.774638,-72.946096"
162,"40.710915,-73.255459","40.782895,-72.948645"
163,"40.710915,-73.255459","40.779748,-72.946334"
164,"40.710915,-73.255459","40.763906,-72.948829"
165,"40.710915,-73.255459","40.753805,-73.262773"
166,"40.726239,-73.271211","40.717813,-73.26572"
167,"40.726239,-73.271211","40.729096,-73.265498"
168,"40.726239,-73.271211","40.710915,-73.255459"
169,"40.726239,-73.271211","40.726239,-73.271211"
170,"40.726239,-73.271211","40.728523,-73.264099"
171,"40.726239,-73.271211","40.723044,-73.261396"
172,"40.726239,-73.271211","40.722121,-73.261863"
173,"40.726239,-73.271211","40.72976,-73.263308"
174,"40.726239,-73.271211","40.71269,-73.259093"
175,"40.726239,-73.271211","40.761438,-73.213124"
176,"40.726239,-73.271211","40.757599,-73.212008"
177,"40.726239,-73.271211","40.75917,-73.220675"
178,"40.726239,-73.271211","40.757722,-73.222719"
179,"40.726239,-73.271211","40.797541,-73.251704"
180,"40.726239,-73.271211","40.792865,-73.247154"
181,"40.726239,-73.271211","40.802537,-73.25931"
182,"40.726239,-73.271211","40.779191,-73.271201"
183,"40.726239,-73.271211","40.762499,-73.242091"
184,"40.726239,-73.271211","40.770902,-73.068619"
185,"40.726239,-73.271211","40.780397,-73.14201"
186,"40.726239,-73.271211","40.77048,-73.090446"
187,"40.726239,-73.271211","40.760223,-73.101673"
188,"40.726239,-73.271211","40.75149,-73.109407"
189,"40.726239,-73.271211","40.75956,-73.115518"
190,"40.726239,-73.271211","40.76801,-73.108536"
191,"40.726239,-73.271211","40.756649,-73.128869"
192,"40.726239,-73.271211","40.760255,-73.109651"
193,"40.726239,-73.271211","40.764478,-73.037521"
194,"40.726239,-73.271211","40.748152,-73.022929"
195,"40.726239,-73.271211","40.737672,-73.040034"
196,"40.726239,-73.271211","40.738368,-73.040662"
197,"40.726239,-73.271211","40.746215,-73.040969"
198,"40.726239,-73.271211","40.758066,-73.030955"
199,"40.726239,-73.271211","40.751992,-73.034939"
200,"40.726239,-73.271211","40.755896,-73.040668"
201,"40.726239,-73.271211","40.748152,-73.022929"
202,"40.726239,-73.271211","40.7308,-73.481184"
203,"40.726239,-73.271211","40.752649,-73.486563"
204,"40.726239,-73.271211","40.766091,-73.499887"
205,"40.726239,-73.271211","40.759234,-73.482446"
206,"40.726239,-73.271211","40.737944,-73.483159"
207,"40.726239,-73.271211","40.741314,-73.486012"
208,"40.726239,-73.271211","40.751973,-73.486628"
209,"40.726239,-73.271211","40.734832,-73.47807"
210,"40.726239,-73.271211","40.752536,-73.480586"
211,"40.726239,-73.271211","40.762978,-72.950075"
212,"40.726239,-73.271211","40.757944,-72.934189"
213,"40.726239,-73.271211","40.78258,-72.941764"
214,"40.726239,-73.271211","40.776474,-72.944977"
215,"40.726239,-73.271211","40.759037,-72.948293"
216,"40.726239,-73.271211","40.774638,-72.946096"
217,"40.726239,-73.271211","40.782895,-72.948645"
218,"40.726239,-73.271211","40.779748,-72.946334"
219,"40.726239,-73.271211","40.763906,-72.948829"
220,"40.726239,-73.271211","40.753805,-73.262773"
221,"40.728523,-73.264099","40.717813,-73.26572"
222,"40.728523,-73.264099","40.729096,-73.265498"
223,"40.728523,-73.264099","40.710915,-73.255459"
224,"40.728523,-73.264099","40.726239,-73.271211"
225,"40.728523,-73.264099","40.728523,-73.264099"
226,"40.728523,-73.264099","40.723044,-73.261396"
227,"40.728523,-73.264099","40.722121,-73.261863"
228,"40.728523,-73.264099","40.72976,-73.263308"
229,"40.728523,-73.264099","40.71269,-73.259093"
230,"40.728523,-73.264099","40.761438,-73.213124"
231,"40.728523,-73.264099","40.757599,-73.212008"
232,"40.728523,-73.264099","40.75917,-73.220675"
233,"40.728523,-73.264099","40.757722,-73.222719"
234,"40.728523,-73.264099","40.797541,-73.251704"
235,"40.728523,-73.264099","40.792865,-73.247154"
236,"40.728523,-73.264099","40.802537,-73.25931"
237,"40.728523,-73.264099","40.779191,-73.271201"
238,"40.728523,-73.264099","40.762499,-73.242091"
239,"40.728523,-73.264099","40.770902,-73.068619"
240,"40.728523,-73.264099","40.780397,-73.14201"
241,"40.728523,-73.264099","40.77048,-73.090446"
242,"40.728523,-73.264099","40.760223,-73.101673"
243,"40.728523,-73.264099","40.75149,-73.109407"
244,"40.728523,-73.264099","40.75956,-73.115518"
245,"40.728523,-73.264099","40.76801,-73.108536"
246,"40.728523,-73.264099","40.756649,-73.128869"
247,"40.728523,-73.264099","40.760255,-73.109651"
248,"40.728523,-73.264099","40.764478,-73.037521"
249,"40.728523,-73.264099","40.748152,-73.022929"
250,"40.728523,-73.264099","40.737672,-73.040034"
251,"40.728523,-73.264099","40.738368,-73.040662"
252,"40.728523,-73.264099","40.746215,-73.040969"
253,"40.728523,-73.264099","40.758066,-73.030955"
254,"40.728523,-73.264099","40.751992,-73.034939"
255,"40.728523,-73.264099","40.755896,-73.040668"
256,"40.728523,-73.264099","40.748152,-73.022929"
257,"40.728523,-73.264099","40.7308,-73.481184"
258,"40.728523,-73.264099","40.752649,-73.486563"
259,"40.728523,-73.264099","40.766091,-73.499887"
260,"40.728523,-73.264099","40.759234,-73.482446"
261,"40.728523,-73.264099","40.737944,-73.483159"
262,"40.728523,-73.264099","40.741314,-73.486012"
263,"40.728523,-73.264099","40.751973,-73.486628"
264,"40.728523,-73.264099","40.734832,-73.47807"
265,"40.728523,-73.264099","40.752536,-73.480586"
266,"40.728523,-73.264099","40.762978,-72.950075"
267,"40.728523,-73.264099","40.757944,-72.934189"
268,"40.728523,-73.264099","40.78258,-72.941764"
269,"40.728523,-73.264099","40.776474,-72.944977"
270,"40.728523,-73.264099","40.759037,-72.948293"
271,"40.728523,-73.264099","40.774638,-72.946096"
272,"40.728523,-73.264099","40.782895,-72.948645"
273,"40.728523,-73.264099","40.779748,-72.946334"
274,"40.728523,-73.264099","40.763906,-72.948829"
275,"40.728523,-73.264099","40.753805,-73.262773"
276,"40.723044,-73.261396","40.717813,-73.26572"
277,"40.723044,-73.261396","40.729096,-73.265498"
278,"40.723044,-73.261396","40.710915,-73.255459"
279,"40.723044,-73.261396","40.726239,-73.271211"
280,"40.723044,-73.261396","40.728523,-73.264099"
281,"40.723044,-73.261396","40.723044,-73.261396"
282,"40.723044,-73.261396","40.722121,-73.261863"
283,"40.723044,-73.261396","40.72976,-73.263308"
284,"40.723044,-73.261396","40.71269,-73.259093"
285,"40.723044,-73.261396","40.761438,-73.213124"
286,"40.723044,-73.261396","40.757599,-73.212008"
287,"40.723044,-73.261396","40.75917,-73.220675"
288,"40.723044,-73.261396","40.757722,-73.222719"
289,"40.723044,-73.261396","40.797541,-73.251704"
290,"40.723044,-73.261396","40.792865,-73.247154"
291,"40.723044,-73.261396","40.802537,-73.25931"
292,"40.723044,-73.261396","40.779191,-73.271201"
293,"40.723044,-73.261396","40.762499,-73.242091"
294,"40.723044,-73.261396","40.770902,-73.068619"
295,"40.723044,-73.261396","40.780397,-73.14201"
296,"40.723044,-73.261396","40.77048,-73.090446"
297,"40.723044,-73.261396","40.760223,-73.101673"
298,"40.723044,-73.261396","40.75149,-73.109407"
299,"40.723044,-73.261396","40.75956,-73.115518"
300,"40.723044,-73.261396","40.76801,-73.108536"
301,"40.723044,-73.261396","40.756649,-73.128869"
302,"40.723044,-73.261396","40.760255,-73.109651"
303,"40.723044,-73.261396","40.764478,-73.037521"
304,"40.723044,-73.261396","40.748152,-73.022929"
305,"40.723044,-73.261396","40.737672,-73.040034"
306,"40.723044,-73.261396","40.738368,-73.040662"
307,"40.723044,-73.261396","40.746215,-73.040969"
308,"40.723044,-73.261396","40.758066,-73.030955"
309,"40.723044,-73.261396","40.751992,-73.034939"
310,"40.723044,-73.261396","40.755896,-73.040668"
311,"40.723044,-73.261396","40.748152,-73.022929"
312,"40.723044,-73.261396","40.7308,-73.481184"
313,"40.723044,-73.261396","40.752649,-73.486563"
314,"40.723044,-73.261396","40.766091,-73.499887"
315,"40.723044,-73.261396","40.759234,-73.482446"
316,"40.723044,-73.261396","40.737944,-73.483159"
317,"40.723044,-73.261396","40.741314,-73.486012"
318,"40.723044,-73.261396","40.751973,-73.486628"
319,"40.723044,-73.261396","40.734832,-73.47807"
320,"40.723044,-73.261396","40.752536,-73.480586"
321,"40.723044,-73.261396","40.762978,-72.950075"
322,"40.723044,-73.261396","40.757944,-72.934189"
323,"40.723044,-73.261396","40.78258,-72.941764"
324,"40.723044,-73.261396","40.776474,-72.944977"
325,"40.723044,-73.261396","40.759037,-72.948293"
326,"40.723044,-73.261396","40.774638,-72.946096"
327,"40.723044,-73.261396","40.782895,-72.948645"
328,"40.723044,-73.261396","40.779748,-72.946334"
329,"40.723044,-73.261396","40.763906,-72.948829"
330,"40.723044,-73.261396","40.753805,-73.262773"
331,"40.722121,-73.261863","40.717813,-73.26572"
332,"40.722121,-73.261863","40.729096,-73.265498"
333,"40.722121,-73.261863","40.710915,-73.255459"
334,"40.722121,-73.261863","40.726239,-73.271211"
335,"40.722121,-73.261863","40.728523,-73.264099"
336,"40.722121,-73.261863","40.723044,-73.261396"
337,"40.722121,-73.261863","40.722121,-73.261863"
338,"40.722121,-73.261863","40.72976,-73.263308"
339,"40.722121,-73.261863","40.71269,-73.259093"
340,"40.722121,-73.261863","40.761438,-73.213124"
341,"40.722121,-73.261863","40.757599,-73.212008"
342,"40.722121,-73.261863","40.75917,-73.220675"
343,"40.722121,-73.261863","40.757722,-73.222719"
344,"40.722121,-73.261863","40.797541,-73.251704"
345,"40.722121,-73.261863","40.792865,-73.247154"
346,"40.722121,-73.261863","40.802537,-73.25931"
347,"40.722121,-73.261863","40.779191,-73.271201"
348,"40.722121,-73.261863","40.762499,-73.242091"
349,"40.722121,-73.261863","40.770902,-73.068619"
350,"40.722121,-73.261863","40.780397,-73.14201"
351,"40.722121,-73.261863","40.77048,-73.090446"
352,"40.722121,-73.261863","40.760223,-73.101673"
353,"40.722121,-73.261863","40.75149,-73.109407"
354,"40.722121,-73.261863","40.75956,-73.115518"
355,"40.722121,-73.261863","40.76801,-73.108536"
356,"40.722121,-73.261863","40.756649,-73.128869"
357,"40.722121,-73.261863","40.760255,-73.109651"
358,"40.722121,-73.261863","40.764478,-73.037521"
359,"40.722121,-73.261863","40.748152,-73.022929"
360,"40.722121,-73.261863","40.737672,-73.040034"
361,"40.722121,-73.261863","40.738368,-73.040662"
362,"40.722121,-73.261863","40.746215,-73.040969"
363,"40.722121,-73.261863","40.758066,-73.030955"
364,"40.722121,-73.261863","40.751992,-73.034939"
365,"40.722121,-73.261863","40.755896,-73.040668"
366,"40.722121,-73.261863","40.748152,-73.022929"
367,"40.722121,-73.261863","40.7308,-73.481184"
368,"40.722121,-73.261863","40.752649,-73.486563"
369,"40.722121,-73.261863","40.766091,-73.499887"
370,"40.722121,-73.261863","40.759234,-73.482446"
371,"40.722121,-73.261863","40.737944,-73.483159"
372,"40.722121,-73.261863","40.741314,-73.486012"
373,"40.722121,-73.261863","40.751973,-73.486628"
374,"40.722121,-73.261863","40.734832,-73.47807"
375,"40.722121,-73.261863","40.752536,-73.480586"
376,"40.722121,-73.261863","40.762978,-72.950075"
377,"40.722121,-73.261863","40.757944,-72.934189"
378,"40.722121,-73.261863","40.78258,-72.941764"
379,"40.722121,-73.261863","40.776474,-72.944977"
380,"40.722121,-73.261863","40.759037,-72.948293"
381,"40.722121,-73.261863","40.774638,-72.946096"
382,"40.722121,-73.261863","40.782895,-72.948645"
383,"40.722121,-73.261863","40.779748,-72.946334"
384,"40.722121,-73.261863","40.763906,-72.948829"
385,"40.722121,-73.261863","40.753805,-73.262773"
386,"40.72976,-73.263308","40.717813,-73.26572"
387,"40.72976,-73.263308","40.729096,-73.265498"
388,"40.72976,-73.263308","40.710915,-73.255459"
389,"40.72976,-73.263308","40.726239,-73.271211"
390,"40.72976,-73.263308","40.728523,-73.264099"
391,"40.72976,-73.263308","40.723044,-73.261396"
392,"40.72976,-73.263308","40.722121,-73.261863"
393,"40.72976,-73.263308","40.72976,-73.263308"
394,"40.72976,-73.263308","40.71269,-73.259093"
395,"40.72976,-73.263308","40.761438,-73.213124"
396,"40.72976,-73.263308","40.757599,-73.212008"
397,"40.72976,-73.263308","40.75917,-73.220675"
398,"40.72976,-73.263308","40.757722,-73.222719"
399,"40.72976,-73.263308","40.797541,-73.251704"
400,"40.72976,-73.263308","40.792865,-73.247154"
401,"40.72976,-73.263308","40.802537,-73.25931"
402,"40.72976,-73.263308","40.779191,-73.271201"
403,"40.72976,-73.263308","40.762499,-73.242091"
404,"40.72976,-73.263308","40.770902,-73.068619"
405,"40.72976,-73.263308","40.780397,-73.14201"
406,"40.72976,-73.263308","40.77048,-73.090446"
407,"40.72976,-73.263308","40.760223,-73.101673"
408,"40.72976,-73.263308","40.75149,-73.109407"
409,"40.72976,-73.263308","40.75956,-73.115518"
410,"40.72976,-73.263308","40.76801,-73.108536"
411,"40.72976,-73.263308","40.756649,-73.128869"
412,"40.72976,-73.263308","40.760255,-73.109651"
413,"40.72976,-73.263308","40.764478,-73.037521"
414,"40.72976,-73.263308","40.748152,-73.022929"
415,"40.72976,-73.263308","40.737672,-73.040034"
416,"40.72976,-73.263308","40.738368,-73.040662"
417,"40.72976,-73.263308","40.746215,-73.040969"
418,"40.72976,-73.263308","40.758066,-73.030955"
419,"40.72976,-73.263308","40.751992,-73.034939"
420,"40.72976,-73.263308","40.755896,-73.040668"
421,"40.72976,-73.263308","40.748152,-73.022929"
422,"40.72976,-73.263308","40.7308,-73.481184"
423,"40.72976,-73.263308","40.752649,-73.486563"
424,"40.72976,-73.263308","40.766091,-73.499887"
425,"40.72976,-73.263308","40.759234,-73.482446"
426,"40.72976,-73.263308","40.737944,-73.483159"
427,"40.72976,-73.263308","40.741314,-73.486012"
428,"40.72976,-73.263308","40.751973,-73.486628"
429,"40.72976,-73.263308","40.734832,-73.47807"
430,"40.72976,-73.263308","40.752536,-73.480586"
431,"40.72976,-73.263308","40.762978,-72.950075"
432,"40.72976,-73.263308","40.757944,-72.934189"
433,"40.72976,-73.263308","40.78258,-72.941764"
434,"40.72976,-73.263308","40.776474,-72.944977"
435,"40.72976,-73.263308","40.759037,-72.948293"
436,"40.72976,-73.263308","40.774638,-72.946096"
437,"40.72976,-73.263308","40.782895,-72.948645"
438,"40.72976,-73.263308","40.779748,-72.946334"
439,"40.72976,-73.263308","40.763906,-72.948829"
440,"40.72976,-73.263308","40.753805,-73.262773"
441,"40.71269,-73.259093","40.717813,-73.26572"
442,"40.71269,-73.259093","40.729096,-73.265498"
443,"40.71269,-73.259093","40.710915,-73.255459"
444,"40.71269,-73.259093","40.726239,-73.271211"
445,"40.71269,-73.259093","40.728523,-73.264099"
446,"40.71269,-73.259093","40.723044,-73.261396"
447,"40.71269,-73.259093","40.722121,-73.261863"
448,"40.71269,-73.259093","40.72976,-73.263308"
449,"40.71269,-73.259093","40.71269,-73.259093"
450,"40.71269,-73.259093","40.761438,-73.213124"
451,"40.71269,-73.259093","40.757599,-73.212008"
452,"40.71269,-73.259093","40.75917,-73.220675"
453,"40.71269,-73.259093","40.757722,-73.222719"
454,"40.71269,-73.259093","40.797541,-73.251704"
455,"40.71269,-73.259093","40.792865,-73.247154"
456,"40.71269,-73.259093","40.802537,-73.25931"
457,"40.71269,-73.259093","40.779191,-73.271201"
458,"40.71269,-73.259093","40.762499,-73.242091"
459,"40.71269,-73.259093","40.770902,-73.068619"
460,"40.71269,-73.259093","40.780397,-73.14201"
461,"40.71269,-73.259093","40.77048,-73.090446"
462,"40.71269,-73.259093","40.760223,-73.101673"
463,"40.71269,-73.259093","40.75149,-73.109407"
464,"40.71269,-73.259093","40.75956,-73.115518"
465,"40.71269,-73.259093","40.76801,-73.108536"
466,"40.71269,-73.259093","40.756649,-73.128869"
467,"40.71269,-73.259093","40.760255,-73.109651"
468,"40.71269,-73.259093","40.764478,-73.037521"
469,"40.71269,-73.259093","40.748152,-73.022929"
470,"40.71269,-73.259093","40.737672,-73.040034"
471,"40.71269,-73.259093","40.738368,-73.040662"
472,"40.71269,-73.259093","40.746215,-73.040969"
473,"40.71269,-73.259093","40.758066,-73.030955"
474,"40.71269,-73.259093","40.751992,-73.034939"
475,"40.71269,-73.259093","40.755896,-73.040668"
476,"40.71269,-73.259093","40.748152,-73.022929"
477,"40.71269,-73.259093","40.7308,-73.481184"
478,"40.71269,-73.259093","40.752649,-73.486563"
479,"40.71269,-73.259093","40.766091,-73.499887"
480,"40.71269,-73.259093","40.759234,-73.482446"
481,"40.71269,-73.259093","40.737944,-73.483159"
482,"40.71269,-73.259093","40.741314,-73.486012"
483,"40.71269,-73.259093","40.751973,-73.486628"
484,"40.71269,-73.259093","40.734832,-73.47807"
485,"40.71269,-73.259093","40.752536,-73.480586"
486,"40.71269,-73.259093","40.762978,-72.950075"
487,"40.71269,-73.259093","40.757944,-72.934189"
488,"40.71269,-73.259093","40.78258,-72.941764"
489,"40.71269,-73.259093","40.776474,-72.944977"
490,"40.71269,-73.259093","40.759037,-72.948293"
491,"40.71269,-73.259093","40.774638,-72.946096"
492,"40.71269,-73.259093","40.782895,-72.948645"
493,"40.71269,-73.259093","40.779748,-72.946334"
494,"40.71269,-73.259093","40.763906,-72.948829"
495,"40.71269,-73.259093","40.753805,-73.262773"
496,"40.761438,-73.213124","40.717813,-73.26572"
497,"40.761438,-73.213124","40.729096,-73.265498"
498,"40.761438,-73.213124","40.710915,-73.255459"
499,"40.761438,-73.213124","40.726239,-73.271211"
500,"40.761438,-73.213124","40.728523,-73.264099"
501,"40.761438,-73.213124","40.723044,-73.261396"
502,"40.761438,-73.213124","40.722121,-73.261863"
503,"40.761438,-73.213124","40.72976,-73.263308"
504,"40.761438,-73.213124","40.71269,-73.259093"
505,"40.761438,-73.213124","40.761438,-73.213124"
506,"40.761438,-73.213124","40.757599,-73.212008"
507,"40.761438,-73.213124","40.75917,-73.220675"
508,"40.761438,-73.213124","40.757722,-73.222719"
509,"40.761438,-73.213124","40.797541,-73.251704"
510,"40.761438,-73.213124","40.792865,-73.247154"
511,"40.761438,-73.213124","40.802537,-73.25931"
512,"40.761438,-73.213124","40.779191,-73.271201"
513,"40.761438,-73.213124","40.762499,-73.242091"
514,"40.761438,-73.213124","40.770902,-73.068619"
515,"40.761438,-73.213124","40.780397,-73.14201"
516,"40.761438,-73.213124","40.77048,-73.090446"
517,"40.761438,-73.213124","40.760223,-73.101673"
518,"40.761438,-73.213124","40.75149,-73.109407"
